evals.q.250.	_.circularPointsAiming.50.3.ga.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.ga.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.ga.all.each.solution.overall.target.distance.max	_.circularPointsAiming.50.3.ga.33.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.ga.33.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.ga.33.all.each.solution.overall.target.distance.max	_.circularPointsAiming.50.3.pso.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.pso.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.pso.all.each.solution.overall.target.distance.max	_.circularPointsAiming.50.3.de.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.de.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.de.all.each.solution.overall.target.distance.max	_.circularPointsAiming.50.3.me.2.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.me.2.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.me.2.all.each.solution.overall.target.distance.max	_.circularPointsAiming.50.3.cabea.e.11.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.cabea.e.11.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.cabea.e.11.all.each.solution.overall.target.distance.max	_.circularPointsAiming.50.3.cabea.cc.11.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.cabea.cc.11.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.cabea.cc.11.all.each.solution.overall.target.distance.max	_.circularPointsAiming.50.3.cabea.e.21.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.cabea.e.21.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.cabea.e.21.all.each.solution.overall.target.distance.max	_.circularPointsAiming.50.3.cabea.cc.21.all.each.solution.overall.target.distance	_.circularPointsAiming.50.3.cabea.cc.21.all.each.solution.overall.target.distance.min	_.circularPointsAiming.50.3.cabea.cc.21.all.each.solution.overall.target.distance.max
3.300e+04	4.233e+00	4.181e+00	4.264e+00	4.275e+00	4.198e+00	4.317e+00	5.005e+00	4.854e+00	5.080e+00	4.435e+00	4.368e+00	4.572e+00	5.442e+00	5.303e+00	5.530e+00	4.348e+00	4.288e+00	4.410e+00	4.397e+00	4.340e+00	4.436e+00	4.757e+00	4.660e+00	4.783e+00	4.601e+00	4.498e+00	4.638e+00
3.325e+04	4.233e+00	4.181e+00	4.264e+00	4.275e+00	4.198e+00	4.319e+00	4.997e+00	4.857e+00	5.075e+00	4.435e+00	4.368e+00	4.572e+00	5.454e+00	5.255e+00	5.530e+00	4.348e+00	4.288e+00	4.400e+00	4.370e+00	4.323e+00	4.434e+00	nan	nan	nan	4.574e+00	4.498e+00	4.621e+00
3.350e+04	4.223e+00	4.181e+00	4.264e+00	4.275e+00	4.180e+00	4.325e+00	5.003e+00	4.851e+00	5.070e+00	4.435e+00	4.369e+00	4.572e+00	5.454e+00	5.255e+00	5.519e+00	4.348e+00	4.278e+00	4.403e+00	4.370e+00	4.323e+00	4.433e+00	4.755e+00	4.678e+00	4.783e+00	4.574e+00	4.483e+00	4.628e+00
3.375e+04	4.223e+00	4.181e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	4.991e+00	4.854e+00	5.079e+00	4.436e+00	4.368e+00	4.572e+00	5.452e+00	5.255e+00	5.519e+00	4.356e+00	4.287e+00	4.403e+00	4.363e+00	4.326e+00	4.430e+00	nan	nan	nan	nan	nan	nan
3.400e+04	4.223e+00	4.179e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.002e+00	4.857e+00	5.082e+00	4.435e+00	4.368e+00	4.572e+00	5.442e+00	5.255e+00	5.519e+00	4.357e+00	4.287e+00	4.400e+00	4.363e+00	4.326e+00	4.430e+00	4.736e+00	4.659e+00	4.775e+00	4.574e+00	4.483e+00	4.627e+00
3.425e+04	4.223e+00	4.181e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.015e+00	4.858e+00	5.084e+00	4.435e+00	4.368e+00	4.572e+00	5.442e+00	5.240e+00	5.526e+00	4.356e+00	4.290e+00	4.400e+00	4.366e+00	4.330e+00	4.420e+00	nan	nan	nan	4.574e+00	4.482e+00	4.615e+00
3.450e+04	4.223e+00	4.181e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.005e+00	4.849e+00	5.076e+00	4.435e+00	4.368e+00	4.573e+00	5.438e+00	5.240e+00	5.500e+00	4.346e+00	4.287e+00	4.390e+00	4.366e+00	4.326e+00	4.414e+00	4.740e+00	4.639e+00	4.789e+00	4.574e+00	4.482e+00	4.610e+00
3.475e+04	4.223e+00	4.184e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.002e+00	4.855e+00	5.081e+00	4.433e+00	4.369e+00	4.572e+00	5.420e+00	5.240e+00	5.544e+00	4.346e+00	4.287e+00	4.389e+00	4.366e+00	4.326e+00	4.409e+00	4.713e+00	4.616e+00	4.771e+00	4.548e+00	4.483e+00	4.604e+00
3.500e+04	4.223e+00	4.181e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.004e+00	4.844e+00	5.076e+00	4.433e+00	4.368e+00	4.572e+00	5.393e+00	5.255e+00	5.494e+00	4.337e+00	4.268e+00	4.383e+00	4.366e+00	4.326e+00	4.409e+00	nan	nan	nan	nan	nan	nan
3.525e+04	4.227e+00	4.181e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.011e+00	4.851e+00	5.079e+00	4.433e+00	4.368e+00	4.572e+00	5.416e+00	5.231e+00	5.558e+00	4.337e+00	4.272e+00	4.389e+00	4.366e+00	4.326e+00	4.409e+00	4.663e+00	4.614e+00	4.753e+00	4.548e+00	4.463e+00	4.607e+00
3.550e+04	4.227e+00	4.181e+00	4.264e+00	4.269e+00	4.180e+00	4.319e+00	5.003e+00	4.850e+00	5.075e+00	4.434e+00	4.368e+00	4.572e+00	5.389e+00	5.199e+00	5.473e+00	4.337e+00	4.272e+00	4.389e+00	4.376e+00	4.326e+00	4.414e+00	nan	nan	nan	4.537e+00	4.473e+00	4.610e+00
3.575e+04	4.227e+00	4.181e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.015e+00	4.852e+00	5.076e+00	4.432e+00	4.368e+00	4.572e+00	5.393e+00	5.199e+00	5.558e+00	4.337e+00	4.272e+00	4.390e+00	4.377e+00	4.326e+00	4.414e+00	4.675e+00	4.608e+00	4.740e+00	4.537e+00	4.473e+00	4.610e+00
3.600e+04	4.227e+00	4.181e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.002e+00	4.853e+00	5.080e+00	4.431e+00	4.369e+00	4.572e+00	5.351e+00	5.169e+00	5.473e+00	4.317e+00	4.272e+00	4.390e+00	4.377e+00	4.326e+00	4.409e+00	nan	nan	nan	nan	nan	nan
3.625e+04	4.227e+00	4.181e+00	4.264e+00	4.274e+00	4.180e+00	4.319e+00	5.002e+00	4.854e+00	5.081e+00	4.432e+00	4.369e+00	4.572e+00	5.377e+00	5.169e+00	5.558e+00	4.317e+00	4.270e+00	4.370e+00	4.366e+00	4.315e+00	4.420e+00	4.675e+00	4.591e+00	4.740e+00	4.537e+00	4.473e+00	4.578e+00
3.650e+04	4.227e+00	4.181e+00	4.260e+00	4.274e+00	4.182e+00	4.319e+00	5.004e+00	4.851e+00	5.079e+00	4.432e+00	4.368e+00	4.573e+00	5.334e+00	5.169e+00	5.472e+00	4.311e+00	4.267e+00	4.364e+00	4.366e+00	4.311e+00	4.420e+00	4.656e+00	4.583e+00	4.709e+00	4.536e+00	4.473e+00	4.578e+00
3.675e+04	4.227e+00	4.181e+00	4.260e+00	4.274e+00	4.192e+00	4.319e+00	4.999e+00	4.854e+00	5.074e+00	4.430e+00	4.369e+00	4.572e+00	5.351e+00	5.169e+00	5.558e+00	4.311e+00	4.267e+00	4.364e+00	4.366e+00	4.307e+00	4.420e+00	nan	nan	nan	4.535e+00	4.462e+00	4.565e+00
3.700e+04	4.227e+00	4.181e+00	4.260e+00	4.274e+00	4.192e+00	4.319e+00	5.013e+00	4.855e+00	5.081e+00	4.430e+00	4.369e+00	4.572e+00	5.334e+00	5.169e+00	5.472e+00	4.311e+00	4.267e+00	4.370e+00	4.358e+00	4.307e+00	4.420e+00	4.650e+00	4.600e+00	4.695e+00	nan	nan	nan
3.725e+04	4.227e+00	4.181e+00	4.260e+00	4.274e+00	4.192e+00	4.319e+00	5.011e+00	4.856e+00	5.071e+00	4.429e+00	4.369e+00	4.572e+00	5.337e+00	5.169e+00	5.546e+00	4.308e+00	4.266e+00	4.370e+00	4.358e+00	4.305e+00	4.420e+00	nan	nan	nan	4.506e+00	4.451e+00	4.565e+00
3.750e+04	4.223e+00	4.181e+00	4.257e+00	4.274e+00	4.192e+00	4.319e+00	5.004e+00	4.854e+00	5.079e+00	4.430e+00	4.368e+00	4.572e+00	5.334e+00	5.169e+00	5.472e+00	4.308e+00	4.266e+00	4.370e+00	4.353e+00	4.305e+00	4.420e+00	4.650e+00	4.572e+00	4.677e+00	4.499e+00	4.449e+00	4.562e+00
3.775e+04	4.223e+00	4.181e+00	4.257e+00	4.269e+00	4.192e+00	4.319e+00	5.013e+00	4.856e+00	5.079e+00	4.431e+00	4.369e+00	4.572e+00	5.337e+00	5.169e+00	5.526e+00	4.306e+00	4.263e+00	4.370e+00	4.353e+00	4.305e+00	4.420e+00	nan	nan	nan	4.502e+00	4.436e+00	4.562e+00
3.800e+04	4.223e+00	4.181e+00	4.257e+00	4.267e+00	4.192e+00	4.319e+00	5.012e+00	4.857e+00	5.077e+00	4.430e+00	4.369e+00	4.572e+00	5.334e+00	5.167e+00	5.472e+00	4.295e+00	4.263e+00	4.341e+00	4.336e+00	4.303e+00	4.420e+00	4.639e+00	4.572e+00	4.677e+00	nan	nan	nan
3.825e+04	4.223e+00	4.181e+00	4.261e+00	4.267e+00	4.192e+00	4.319e+00	5.013e+00	4.854e+00	5.075e+00	4.431e+00	4.368e+00	4.572e+00	5.337e+00	5.163e+00	5.526e+00	4.296e+00	4.266e+00	4.338e+00	4.336e+00	4.303e+00	4.423e+00	4.643e+00	4.572e+00	4.695e+00	4.488e+00	4.429e+00	4.549e+00
3.850e+04	4.227e+00	4.181e+00	4.261e+00	4.261e+00	4.192e+00	4.317e+00	5.008e+00	4.856e+00	5.076e+00	4.431e+00	4.369e+00	4.572e+00	5.334e+00	5.163e+00	5.472e+00	4.295e+00	4.263e+00	4.338e+00	4.336e+00	4.303e+00	4.423e+00	nan	nan	nan	4.488e+00	4.406e+00	4.570e+00
3.875e+04	4.227e+00	4.181e+00	4.261e+00	4.261e+00	4.192e+00	4.317e+00	5.008e+00	4.852e+00	5.076e+00	4.430e+00	4.369e+00	4.572e+00	5.324e+00	5.163e+00	5.499e+00	4.295e+00	4.255e+00	4.338e+00	4.353e+00	4.301e+00	4.423e+00	4.643e+00	4.562e+00	4.689e+00	4.471e+00	4.384e+00	4.570e+00
3.900e+04	4.223e+00	4.181e+00	4.264e+00	4.261e+00	4.192e+00	4.317e+00	5.011e+00	4.855e+00	5.075e+00	4.431e+00	4.369e+00	4.572e+00	5.275e+00	5.163e+00	5.388e+00	4.295e+00	4.255e+00	4.340e+00	4.348e+00	4.301e+00	4.420e+00	nan	nan	nan	nan	nan	nan
3.925e+04	4.223e+00	4.181e+00	4.264e+00	4.261e+00	4.192e+00	4.317e+00	5.004e+00	4.844e+00	5.082e+00	4.432e+00	4.369e+00	4.572e+00	5.324e+00	5.162e+00	5.428e+00	4.296e+00	4.263e+00	4.340e+00	4.348e+00	4.301e+00	4.410e+00	4.600e+00	4.546e+00	4.652e+00	4.474e+00	4.384e+00	4.580e+00
3.950e+04	4.223e+00	4.181e+00	4.264e+00	4.261e+00	4.192e+00	4.317e+00	5.008e+00	4.853e+00	5.072e+00	4.432e+00	4.369e+00	4.572e+00	5.265e+00	5.161e+00	5.419e+00	4.292e+00	4.263e+00	4.340e+00	4.348e+00	4.301e+00	4.410e+00	nan	nan	nan	4.471e+00	4.384e+00	4.580e+00
3.975e+04	4.211e+00	4.169e+00	4.257e+00	4.261e+00	4.192e+00	4.317e+00	5.011e+00	4.857e+00	5.078e+00	4.431e+00	4.369e+00	4.572e+00	5.275e+00	5.161e+00	5.473e+00	4.291e+00	4.255e+00	4.340e+00	4.348e+00	4.300e+00	4.410e+00	4.589e+00	4.522e+00	4.643e+00	4.471e+00	4.384e+00	4.533e+00
4.000e+04	4.211e+00	4.169e+00	4.257e+00	4.258e+00	4.192e+00	4.317e+00	5.011e+00	4.841e+00	5.077e+00	4.430e+00	4.369e+00	4.572e+00	5.243e+00	5.147e+00	5.419e+00	4.287e+00	4.259e+00	4.340e+00	4.348e+00	4.300e+00	4.410e+00	nan	nan	nan	nan	nan	nan
4.025e+04	4.211e+00	4.169e+00	4.257e+00	4.258e+00	4.182e+00	4.317e+00	5.010e+00	4.840e+00	5.079e+00	4.430e+00	4.369e+00	4.572e+00	5.243e+00	5.147e+00	5.428e+00	4.287e+00	4.259e+00	4.340e+00	4.348e+00	4.288e+00	4.410e+00	4.587e+00	4.528e+00	4.641e+00	4.445e+00	4.416e+00	4.533e+00
4.050e+04	4.211e+00	4.169e+00	4.257e+00	4.258e+00	4.182e+00	4.311e+00	5.010e+00	4.855e+00	5.079e+00	4.429e+00	4.368e+00	4.572e+00	5.228e+00	5.147e+00	5.419e+00	4.287e+00	4.263e+00	4.340e+00	4.348e+00	4.288e+00	4.398e+00	4.587e+00	4.528e+00	4.641e+00	4.445e+00	4.408e+00	4.533e+00
4.075e+04	4.208e+00	4.169e+00	4.257e+00	4.258e+00	4.182e+00	4.311e+00	5.009e+00	4.850e+00	5.077e+00	4.429e+00	4.368e+00	4.572e+00	5.265e+00	5.149e+00	5.428e+00	4.287e+00	4.263e+00	4.340e+00	4.348e+00	4.288e+00	4.398e+00	nan	nan	nan	4.445e+00	4.397e+00	4.538e+00
4.100e+04	4.208e+00	4.169e+00	4.249e+00	4.258e+00	4.182e+00	4.311e+00	5.009e+00	4.853e+00	5.074e+00	4.430e+00	4.368e+00	4.572e+00	5.265e+00	5.149e+00	5.419e+00	4.287e+00	4.263e+00	4.340e+00	4.348e+00	4.283e+00	4.398e+00	4.574e+00	4.500e+00	4.629e+00	nan	nan	nan
4.125e+04	4.208e+00	4.169e+00	4.249e+00	4.258e+00	4.182e+00	4.311e+00	5.010e+00	4.842e+00	5.085e+00	4.429e+00	4.368e+00	4.572e+00	5.282e+00	5.138e+00	5.428e+00	4.287e+00	4.263e+00	4.340e+00	4.348e+00	4.283e+00	4.398e+00	nan	nan	nan	4.445e+00	4.397e+00	4.533e+00
4.150e+04	4.208e+00	4.169e+00	4.249e+00	4.258e+00	4.182e+00	4.310e+00	5.002e+00	4.848e+00	5.081e+00	4.431e+00	4.368e+00	4.572e+00	5.265e+00	5.138e+00	5.419e+00	4.287e+00	4.262e+00	4.311e+00	4.342e+00	4.283e+00	4.398e+00	4.575e+00	4.483e+00	4.614e+00	4.443e+00	4.384e+00	4.515e+00
4.175e+04	4.208e+00	4.169e+00	4.249e+00	4.258e+00	4.180e+00	4.310e+00	5.011e+00	4.843e+00	5.085e+00	4.430e+00	4.368e+00	4.572e+00	5.307e+00	5.138e+00	5.428e+00	4.287e+00	4.262e+00	4.311e+00	4.342e+00	4.283e+00	4.377e+00	nan	nan	nan	4.443e+00	4.382e+00	4.511e+00
4.200e+04	4.208e+00	4.169e+00	4.249e+00	4.258e+00	4.175e+00	4.310e+00	5.001e+00	4.841e+00	5.076e+00	4.429e+00	4.368e+00	4.572e+00	5.295e+00	5.138e+00	5.419e+00	4.287e+00	4.262e+00	4.311e+00	4.342e+00	4.283e+00	4.377e+00	4.582e+00	4.483e+00	4.623e+00	4.445e+00	4.384e+00	4.503e+00
4.225e+04	4.208e+00	4.169e+00	4.249e+00	4.257e+00	4.175e+00	4.310e+00	5.009e+00	4.855e+00	5.086e+00	4.429e+00	4.368e+00	4.572e+00	5.308e+00	5.136e+00	5.468e+00	4.283e+00	4.262e+00	4.322e+00	4.342e+00	4.281e+00	4.377e+00	4.566e+00	4.494e+00	4.604e+00	nan	nan	nan
4.250e+04	4.208e+00	4.169e+00	4.249e+00	4.256e+00	4.175e+00	4.302e+00	5.002e+00	4.834e+00	5.081e+00	4.431e+00	4.368e+00	4.572e+00	5.295e+00	5.136e+00	5.397e+00	4.283e+00	4.262e+00	4.322e+00	4.331e+00	4.281e+00	4.377e+00	nan	nan	nan	4.443e+00	4.382e+00	4.484e+00
4.275e+04	4.208e+00	4.169e+00	4.249e+00	4.256e+00	4.175e+00	4.302e+00	5.002e+00	4.850e+00	5.086e+00	4.431e+00	4.368e+00	4.572e+00	5.295e+00	5.136e+00	5.441e+00	4.283e+00	4.259e+00	4.322e+00	4.331e+00	4.278e+00	4.377e+00	4.565e+00	4.494e+00	4.595e+00	4.441e+00	4.379e+00	4.482e+00
4.300e+04	4.207e+00	4.169e+00	4.249e+00	4.256e+00	4.182e+00	4.302e+00	5.005e+00	4.854e+00	5.075e+00	4.432e+00	4.367e+00	4.572e+00	5.286e+00	5.149e+00	5.346e+00	4.283e+00	4.259e+00	4.322e+00	4.331e+00	4.278e+00	4.377e+00	nan	nan	nan	4.436e+00	4.379e+00	4.482e+00
4.325e+04	4.207e+00	4.169e+00	4.249e+00	4.257e+00	4.182e+00	4.286e+00	5.009e+00	4.852e+00	5.074e+00	4.431e+00	4.368e+00	4.572e+00	5.286e+00	5.159e+00	5.346e+00	4.283e+00	4.262e+00	4.322e+00	4.344e+00	4.281e+00	4.377e+00	4.565e+00	4.450e+00	4.606e+00	nan	nan	nan
4.350e+04	4.207e+00	4.157e+00	4.249e+00	4.241e+00	4.182e+00	4.286e+00	5.005e+00	4.853e+00	5.088e+00	4.430e+00	4.368e+00	4.572e+00	5.232e+00	5.159e+00	5.346e+00	4.287e+00	4.259e+00	4.330e+00	4.344e+00	4.281e+00	4.377e+00	nan	nan	nan	4.443e+00	4.379e+00	4.482e+00
4.375e+04	4.207e+00	4.157e+00	4.249e+00	4.241e+00	4.182e+00	4.286e+00	5.010e+00	4.855e+00	5.076e+00	4.431e+00	4.368e+00	4.572e+00	5.236e+00	5.159e+00	5.384e+00	4.287e+00	4.248e+00	4.330e+00	4.334e+00	4.281e+00	4.390e+00	4.534e+00	4.446e+00	4.601e+00	4.429e+00	4.379e+00	4.477e+00
4.400e+04	4.206e+00	4.157e+00	4.249e+00	4.241e+00	4.175e+00	4.286e+00	5.009e+00	4.854e+00	5.082e+00	4.429e+00	4.368e+00	4.572e+00	5.221e+00	5.159e+00	5.384e+00	4.287e+00	4.248e+00	4.338e+00	4.334e+00	4.281e+00	4.398e+00	4.534e+00	4.436e+00	4.601e+00	4.425e+00	4.377e+00	4.477e+00
4.425e+04	4.206e+00	4.157e+00	4.249e+00	4.257e+00	4.175e+00	4.286e+00	5.008e+00	4.855e+00	5.082e+00	4.428e+00	4.368e+00	4.572e+00	5.246e+00	5.168e+00	5.384e+00	4.287e+00	4.234e+00	4.338e+00	4.344e+00	4.281e+00	4.398e+00	nan	nan	nan	nan	nan	nan
4.450e+04	4.206e+00	4.157e+00	4.249e+00	4.257e+00	4.175e+00	4.286e+00	5.007e+00	4.854e+00	5.082e+00	4.429e+00	4.368e+00	4.572e+00	5.221e+00	5.159e+00	5.343e+00	4.287e+00	4.234e+00	4.338e+00	4.344e+00	4.281e+00	4.398e+00	4.529e+00	4.436e+00	4.576e+00	4.425e+00	4.355e+00	4.477e+00
4.475e+04	4.204e+00	4.145e+00	4.249e+00	4.257e+00	4.175e+00	4.286e+00	5.010e+00	4.849e+00	5.087e+00	4.429e+00	4.368e+00	4.572e+00	5.236e+00	5.159e+00	5.343e+00	4.287e+00	4.223e+00	4.338e+00	4.344e+00	4.281e+00	4.398e+00	nan	nan	nan	4.414e+00	4.353e+00	4.470e+00
4.500e+04	4.206e+00	4.145e+00	4.249e+00	4.238e+00	4.175e+00	4.284e+00	5.005e+00	4.854e+00	5.083e+00	4.428e+00	4.368e+00	4.572e+00	5.211e+00	5.159e+00	5.343e+00	4.291e+00	4.258e+00	4.338e+00	4.344e+00	4.281e+00	4.398e+00	4.522e+00	4.436e+00	4.575e+00	4.385e+00	4.350e+00	4.465e+00
4.525e+04	4.206e+00	4.157e+00	4.249e+00	4.238e+00	4.175e+00	4.284e+00	5.006e+00	4.851e+00	5.083e+00	4.429e+00	4.368e+00	4.572e+00	5.211e+00	5.153e+00	5.343e+00	4.295e+00	4.258e+00	4.338e+00	4.344e+00	4.281e+00	4.398e+00	nan	nan	nan	nan	nan	nan
4.550e+04	4.206e+00	4.157e+00	4.244e+00	4.238e+00	4.175e+00	4.284e+00	5.010e+00	4.855e+00	5.086e+00	4.429e+00	4.368e+00	4.572e+00	5.211e+00	5.139e+00	5.343e+00	4.291e+00	4.258e+00	4.338e+00	4.344e+00	4.281e+00	4.384e+00	4.497e+00	4.439e+00	4.565e+00	4.406e+00	4.340e+00	4.450e+00
4.575e+04	4.206e+00	4.157e+00	4.244e+00	4.238e+00	4.175e+00	4.286e+00	5.008e+00	4.856e+00	5.084e+00	4.429e+00	4.368e+00	4.572e+00	5.236e+00	5.139e+00	5.343e+00	4.291e+00	4.266e+00	4.338e+00	4.344e+00	4.281e+00	4.384e+00	4.490e+00	4.436e+00	4.573e+00	4.384e+00	4.346e+00	4.430e+00
4.600e+04	4.206e+00	4.157e+00	4.244e+00	4.238e+00	4.193e+00	4.286e+00	5.009e+00	4.856e+00	5.084e+00	4.429e+00	4.368e+00	4.572e+00	5.221e+00	5.098e+00	5.343e+00	4.299e+00	4.269e+00	4.338e+00	4.344e+00	4.281e+00	4.384e+00	nan	nan	nan	4.365e+00	4.323e+00	4.425e+00
4.625e+04	4.206e+00	4.164e+00	4.244e+00	4.238e+00	4.193e+00	4.286e+00	5.011e+00	4.856e+00	5.085e+00	4.429e+00	4.368e+00	4.572e+00	5.236e+00	5.113e+00	5.389e+00	4.291e+00	4.269e+00	4.338e+00	4.334e+00	4.281e+00	4.387e+00	4.485e+00	4.403e+00	4.572e+00	nan	nan	nan
4.650e+04	4.206e+00	4.164e+00	4.244e+00	4.238e+00	4.193e+00	4.286e+00	5.009e+00	4.856e+00	5.084e+00	4.429e+00	4.368e+00	4.572e+00	5.202e+00	5.098e+00	5.389e+00	4.291e+00	4.251e+00	4.338e+00	4.334e+00	4.281e+00	4.387e+00	nan	nan	nan	4.365e+00	4.323e+00	4.425e+00
4.675e+04	4.206e+00	4.161e+00	4.244e+00	4.238e+00	4.193e+00	4.286e+00	5.013e+00	4.854e+00	5.084e+00	4.430e+00	4.368e+00	4.572e+00	5.236e+00	5.098e+00	5.389e+00	4.291e+00	4.251e+00	4.338e+00	4.334e+00	4.281e+00	4.387e+00	4.475e+00	4.403e+00	4.563e+00	4.382e+00	4.314e+00	4.425e+00
4.700e+04	4.206e+00	4.161e+00	4.244e+00	4.238e+00	4.193e+00	4.286e+00	5.009e+00	4.855e+00	5.084e+00	4.429e+00	4.368e+00	4.572e+00	5.202e+00	5.098e+00	5.411e+00	4.291e+00	4.251e+00	4.338e+00	4.334e+00	4.281e+00	4.387e+00	nan	nan	nan	4.382e+00	4.314e+00	4.425e+00
4.725e+04	4.206e+00	4.161e+00	4.244e+00	4.238e+00	4.193e+00	4.286e+00	5.013e+00	4.855e+00	5.085e+00	4.429e+00	4.368e+00	4.572e+00	5.228e+00	5.084e+00	5.389e+00	4.291e+00	4.229e+00	4.338e+00	4.331e+00	4.281e+00	4.389e+00	4.450e+00	4.403e+00	4.520e+00	nan	nan	nan
4.750e+04	4.206e+00	4.161e+00	4.244e+00	4.230e+00	4.193e+00	4.286e+00	5.011e+00	4.854e+00	5.085e+00	4.430e+00	4.368e+00	4.572e+00	5.187e+00	5.077e+00	5.389e+00	4.291e+00	4.229e+00	4.338e+00	4.331e+00	4.278e+00	4.387e+00	nan	nan	nan	4.359e+00	4.313e+00	4.430e+00
4.775e+04	4.206e+00	4.161e+00	4.244e+00	4.230e+00	4.193e+00	4.286e+00	5.012e+00	4.856e+00	5.085e+00	4.429e+00	4.368e+00	4.572e+00	5.269e+00	5.062e+00	5.402e+00	4.291e+00	4.224e+00	4.329e+00	4.331e+00	4.278e+00	4.377e+00	4.447e+00	4.379e+00	4.520e+00	4.353e+00	4.313e+00	4.430e+00
4.800e+04	4.204e+00	4.161e+00	4.244e+00	4.230e+00	4.193e+00	4.286e+00	5.009e+00	4.855e+00	5.086e+00	4.430e+00	4.368e+00	4.572e+00	5.334e+00	5.062e+00	5.411e+00	4.291e+00	4.224e+00	4.328e+00	4.313e+00	4.278e+00	4.377e+00	4.436e+00	4.379e+00	4.520e+00	4.353e+00	4.313e+00	4.430e+00
4.825e+04	4.204e+00	4.161e+00	4.234e+00	4.230e+00	4.193e+00	4.286e+00	5.012e+00	4.855e+00	5.086e+00	4.430e+00	4.368e+00	4.572e+00	5.317e+00	5.071e+00	5.411e+00	4.291e+00	4.224e+00	4.328e+00	4.313e+00	4.276e+00	4.377e+00	nan	nan	nan	4.350e+00	4.313e+00	4.430e+00
4.850e+04	4.204e+00	4.161e+00	4.234e+00	4.230e+00	4.193e+00	4.286e+00	5.009e+00	4.855e+00	5.085e+00	4.430e+00	4.368e+00	4.572e+00	5.269e+00	5.062e+00	5.418e+00	4.291e+00	4.224e+00	4.328e+00	4.313e+00	4.276e+00	4.370e+00	4.423e+00	4.379e+00	4.518e+00	nan	nan	nan
4.875e+04	4.204e+00	4.161e+00	4.244e+00	4.230e+00	4.193e+00	4.286e+00	5.012e+00	4.855e+00	5.085e+00	4.430e+00	4.368e+00	4.572e+00	5.269e+00	5.062e+00	5.411e+00	4.291e+00	4.230e+00	4.326e+00	4.313e+00	4.276e+00	4.370e+00	nan	nan	nan	4.345e+00	4.301e+00	4.431e+00
4.900e+04	4.204e+00	4.161e+00	4.244e+00	4.222e+00	4.193e+00	4.286e+00	5.012e+00	4.855e+00	5.087e+00	4.430e+00	4.368e+00	4.572e+00	5.264e+00	5.062e+00	5.405e+00	4.291e+00	4.240e+00	4.326e+00	4.313e+00	4.267e+00	4.370e+00	4.423e+00	4.377e+00	4.516e+00	4.345e+00	4.301e+00	4.421e+00
4.925e+04	4.204e+00	4.161e+00	4.244e+00	4.222e+00	4.193e+00	4.286e+00	5.012e+00	4.854e+00	5.086e+00	4.430e+00	4.368e+00	4.572e+00	5.199e+00	5.060e+00	5.408e+00	4.296e+00	4.240e+00	4.326e+00	4.313e+00	4.267e+00	4.370e+00	nan	nan	nan	4.349e+00	4.297e+00	4.423e+00
4.950e+04	4.203e+00	4.161e+00	4.243e+00	4.222e+00	4.193e+00	4.286e+00	5.012e+00	4.855e+00	5.086e+00	4.430e+00	4.368e+00	4.572e+00	5.188e+00	5.060e+00	5.408e+00	4.296e+00	4.240e+00	4.326e+00	4.321e+00	4.267e+00	4.370e+00	4.423e+00	4.377e+00	4.504e+00	nan	nan	nan
4.975e+04	4.203e+00	4.161e+00	4.243e+00	4.222e+00	4.193e+00	4.286e+00	5.010e+00	4.854e+00	5.087e+00	4.431e+00	4.368e+00	4.572e+00	5.199e+00	5.060e+00	5.405e+00	4.281e+00	4.242e+00	4.326e+00	4.321e+00	4.267e+00	4.370e+00	4.418e+00	4.363e+00	4.504e+00	4.342e+00	4.291e+00	4.428e+00
5.000e+04	4.203e+00	4.161e+00	4.243e+00	4.224e+00	4.195e+00	4.286e+00	5.012e+00	4.855e+00	5.086e+00	4.431e+00	4.368e+00	4.572e+00	5.199e+00	5.060e+00	5.405e+00	4.281e+00	4.240e+00	4.323e+00	4.331e+00	4.267e+00	4.370e+00	nan	nan	nan	4.342e+00	4.297e+00	4.428e+00
